ID,NOMBRE,DESCRIPCION,HORARIO,TELEFONO,TIPO,SUB_TIPO,LATITUD,LONGITUD,DIRECCION
5635,ATM: 702 Av. 6 de Agosto LP,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.5056026752,-68.12985515,"Av. 6 de Agosto N° 227, esq., Calle J. J. Perez, Zona Sopocachi."
6175,ATM: 734 6 de Agosto,Cajero Automático,Horario.SI,80010399,Tipo.ATM,SubTipo.ATM_ESPECIAL,-16.513007969421196,-68.12241655302833,Av. 6 de Agosto entre Calles Campos y Cordero
164,ATM: 186 IC Norte América,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.3726361111,-66.1511472222,"Av. América N° 817, Supermercado IC Norte América."
3892,ATM: 440 Makro Parque,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.765000552147654,-63.14778421392629,"Av. Cuarto Anillo, final Av. Paragua, Parque Industrial."
5590,ATM: 332 Av. Dorbigni y Juan Pablo II,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.385891768452314,-66.19907716480374,"Av. Juan Pablo II, esq. D'orbigni N° 28, Zona Seminario."
6179,ATM: 727 Teleférico Estación Mirador,Cajero Automático,Horario.NO,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-16.517995288189134,-68.15045475003191,"Av. Nuñez del Prado, Estación Mirador, Teleférico Amarillo, El Alto."
2064,ATM: 417 Hipermaxi Equipetrol,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.75759623314822,-63.200538151335955,"Av. San Martin, Esq. 4to. Anillo."
5627,ATM: 711 Av. Satélite,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.523175714427364,-68.15268293828012,"Av. Satélite, Plan 50 N° 650, Zona Ciudad Satélite, El Alto."
6171,ATM: 732 Uruguay,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-16.49095096662471,-68.13912531429725,Av. Uruguay esq. Av. Ismael Montes.
5338,ATM: 475 Supermercado TIA,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.7814103,-63.1534527,"Avenida Virgen de Cotoca N° 3872, entre 3er. Anillo Interno y 3er. Anillo Externo."
5616,ATM: 704 Plaza Villarroel,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.485164743664427,-68.1223058367078,"Calle General Monje N° 100, entre Av. EEUU y Av. Busch, frente a la Plaza Villarroel, Zona Miraflores."
2528,ATM: 425 Ag. Ambassador I - Depositario,Cajero Automático,Horario.SI,800-103999.,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.768290596816694,-63.193716692478915,"Instalaciones de la Agencia Ambassador ubicada en el Centro Empresarial Ambassador, Barrio Equipetrol, sobre Av. San Martin."
3279,ATM: 433 Supermercado PRONTO,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.77462044261823,-63.16552811642316,"Instalaciones del Supermercado Pronto, Av. Santa Cruz, 2do Anillo, esquina Av. Paragua."
10,AGENCIA MUTUALISTA,Santa Cruz,Horario.NO,(591-3) 317 3000,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-17.763036342056274,-63.163291353162656,"3er Anillo Int. N° 1050, entre Calles Sandía y Buena Vista."
9516,Kiosko de Autoservicio Ag. Mutualista II,Kiosco de Autoservicio,Horario.NO,3 173000,Tipo.ATM,SubTipo.KIOSCO,-17.763024104875544,-63.16322976897756,"3er Anillo Interno N° 1050, entre calles Sandía y Buena Vista"
9526,Kiosko de Autoservicio Ag. Mutualista,Kiosco de Autoservicio,Horario.NO,3 173000,Tipo.ATM,SubTipo.KIOSCO,-17.763024104875544,-63.16322976897756,"3er Anillo Interno N° 1050, entre calles Sandía y Buena Vista"
7857,ATM: 480 3 Pasos al Frente 4to Anillo,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.79913819398114,-63.14970383588718,ATM 3 Pasos al Frente 4to Anillo
36,ATM: 144 Agencia Mutualista,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.762947989059178,-63.163305166996835,"Agencia Mutualista-Av. Dr. Lucas Saucedo N? 1050, 3er Anillo Interno"
6399,ATM: 355 Jordan,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.INFANTIL,-17.3944287,-66.1504978,"Aldeas Infantiles SOS, Calle Jordan y 16 de Julio."
7686,ATM: 491 Fontana Riviera,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.69986869208897,-63.13286423134059,"Almacenes TONCHAN, Av. Internacional, Ingreso a La Fontana Riviera y Valle del Cártago."
107,ATM: 170 Estadio Hernando Siles,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.5000702,-68.12405790000001,Atm Estadio Hernando Siles
8533,ATM: 554 San Ignacio de Velasco II,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.375287896469644,-60.959329100197,Atm San Ignacio de Velasco II
8548,ATM: 551 Eduardo S.A.,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.566825917036777,-63.15867447261657,"Autovía al Norte Km. 23, Warnes, Empresa Eduardo S.A."
6135,ATM: 223 Club de Tenis Sucre,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-19.040013446100488,-65.2648732287376,"Av. Venezuela N° 1, Zona Parque Simón Bolívar."
106,ATM: 171 El Prado La Paz,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.50363543133315,-68.13105002320547,"Av. 16 de Julio N° 1805 entre Calles Tihuanacu y Batallón Colorados, Zona El Prado"
8628,ATM: 570 2 de Agosto,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.7432375,-63.1492656,"Av. 2 de Agosto, Barrio Nueva Esperanza, entre 5to. y 6to. Anillo."
8572,ATM: 559 Warnes Santa Rosita,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.5153051,-63.1656633,"Av. 25 de Mayo, Esq. Av. Santa Rosita, Warnes"
8882,ATM: 200 Av. 27 de Mayo,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-11.025410369192015,-68.7655880699753,"Av. 27 de Mayo, entre Av. Pando y Ruta Nacional 13, Cobija"
8634,ATM: 567 3 Pasos al Frente 6to. Anillo,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.801336,-63.1350817,"Av. 3 Pasos al Frente, rotonda 6to. Anillo."
8697,ATM: 246 Hipermaxi Radial 26,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.7769196,-63.1731648,"Av. 4to Anillo, Esq. Canal Pedro Vélez, Zona Radial 26, Supermercado Hipermaxi"
8717,ATM: 278 Le Mans Norte,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.7503535,-63.17626610000001,"Av. 4to Anillo, casi esquina Av. Cristo Redentor, Zona Norte, LE MANS LTDA"
9469,Kiosko de Autoservicio Ag. El Alto,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-16.5091140309774,-68.1642494747688,Av. 6 de Marzo N° 701-A entre Calles 5 y 6
8506,ATM: 737 Ag. El Alto Sala II,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-16.510172675384332,-68.16448032558931,"Av. 6 de Marzo N° 701-A entre Calles 5 y 6, Zona 12 de Octubre, El Alto."
8504,ATM: 736 Ag. El Alto Sala I,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-16.510147059895466,-68.16445910117291,"Av. 6 de Marzo N° 701-A entre Calles 5 y 6, Zona 12 de Octubre, El Alto."
100,AGENCIA EL ALTO,La Paz,Horario.NO,(591-2) 217-3000,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-16.510060794046215,-68.16454962778616,"Av. 6 de Marzo N°701-A, entre Calle 5 y 6, Zona 12 de Octubre."
8386,ATM: 358 Tren Metropolitano,Cajero Automático,Horario.NO,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.412095535174164,-66.15413304299163,"Av. 6 de agosto, Esq. Av. Barrientos, Estación Central ""San Antonio""."
6216,ATM: 199 El Cristo Cobija,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-11.027239473314118,-68.75972529361438,"Av. 9 de Febrero, Esq. Av. Internacional."
5612,ATM: 700 Calatayud,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.4940820965,-68.148294107,"Av. Alejo Calatayud esq. Angélica Azcui N° 569, Zona Callapampa."
7676,ATM: 485 Alemana Tusequis,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.74084133145355,-63.15744990130699,Av. Alemana N°5310 entre 5to y 6to. Anillo.
7776,ATM: 486 Alemana 7mo Anillo,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.731389490547496,-63.15005772241866,Av. Alemana N°6990 casi esq. 7mo. Anillo.
8536,ATM: 555 Nuevo Mercado Los Pozos,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.72557155801239,-63.14695356938095,"Av. Alemania, entre 7mo y 8vo Anillo, Mercado Nuevo Los Pozos"
108,ATM: 280 16 de Julio,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.4996361,-68.1750557,"Av. Alfonso Ugarte N° 108, Zona 16 de Julio, El Alto."
9259,AGENCIA 16 DE JULIO,La Paz,,(591-2)217-3000,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-16.496624359734284,-68.17381296910072,"Av. Alfonso Ugarte N° 250, entre las Calles Pascoe y José Arzabe, Zona 16 de Julio, El Alto"
9473,Kiosko de Autoservicio Ag.16 de Julio,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-16.4965098092026,-681738147231907.0,"Av. Alfonso Ugarte N°250, entre las Calles Pascoe y José Arzabe"
9161,ATM Of. 16 de Julio,Cajero Automático,Horario.SI,(591-2)217-3000,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.496564161568433,-68.1738171161215,"Av. Alfonso Ugarte N°250, entre las Calles Pascoe y José Arzabe, Zona 16 de Julio, El Alto."
153,ATM: 310 Univ. Católica,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.3734583333333,-66.1424694444444,"Av. América Esq. Av. General Galindo, Univ. Católica Boliviana San Pablo."
6231,ATM: 345 Paseo Aranjuez,Cajero Automático,Horario.NO,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.3731658,-66.1548584,"Av. América N° 77, Esquina Calle Pantaleón Dalence, Paseo Aranjuez."
9483,Kiosko de Autoservicio Ag. America,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-17.3720968509482,-66.1624919071939,Av. América esq. Libertador Bolívar
9556,Kiosko de Autoservicio Ag. America,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-17.3720968509482,-66.1624919071939,Av. América esq. Libertador Bolívar
149,AGENCIA AMÉRICA,Cochabamba,Horario.NO,(591-4) 417 3000,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-17.3722777778,-66.1624388889,Av. América esq. Libertador Bolívar.
8876,ATM: 364 Final América,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.3709651,-66.18411139999999,"Av. América, entre la Calle Pasaje¿G¿ y la Calle Andrés C. Ferrufino, Zona Sarcobamba,"
5916,ATM: 338 Aniceto Arce,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.387085699601514,-66.14817264376765,Av. Aniceto Arce N° 412 esq. Parque La Torre.
6183,ATM: 729 Multicine,Cajero Automático,Horario.NO,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.5110226553352,-68.12236955885186,"Av. Arce entre Calles Pinilla y Gosálvez, Multicine."
105,ATM: 173 Plaza Isabel La Católica,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.5088122,-68.1243009,"Av. Arce, Plaza Isabel La Católica."
9552,Kiosko de Autoservicio Sucursal Cochabamba II,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-17.3934490639462,-66.1589173314325,"Av. Ayacucho N° 174, esq. General Acha"
9550,Kiosko de Autoservicio Sucursal Cochabamba,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-17.3934490639462,-66.1589173314325,"Av. Ayacucho N° 174, esq. General Acha"
6821,ATM: 344 Suc. Cochabamba II,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.393477205996252,-66.15885616347495,"Av. Ayacucho Nº 174, Esq. General Acha, Edif. Mª. Antonieta ¿ PB."
147,SUCURSAL COCHABAMBA,Cochabamba,Horario.NO,(591-4) 417 3000,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-17.393488229534945,-66.15881711773451,"Av. Ayacucho Nº174 esq. General Achá, Edif. Mª. Antonieta - PB"
151,ATM: 185 Suc. Cochabamba,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.39350092545436,-66.15884522778168,Av. Ayacucho S-174 Edif. M. Antonieta - PB
9548,Kiosko de Autoservicio Terminal de buses,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-17.4025480022406,-66.1576065645339,"Av. Ayacucho, Terminal de Buses"
6382,ATM: 348 Beijing,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.375058385080788,-66.18061191965923,Av. Beijing casi Esq. De la Calle Juan de la Rosa
57,ATM: 245 Depositario Hamacas,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.7554055555556,-63.1719638888889,"Av. Beni N° 3410, Barrio Hamacas, entre 3er y 4to anillo."
6380,ATM: 347 Cine Center Quilla,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.3930086,-66.27321189999999,"Av. Blanco Galindo Km. 12, Cine Center, Quillacollo"
5600,ATM: 327 Av. Juan Pablo II,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.39237091392976,-66.1993506809371,"Av. Blanco Galindo y Juan Pablo II, N° 3592, Zona Seminario."
152,ATM: 318 Blanco Galindo - Depositario,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.3936972222222,-66.1683833333333,"Av. Blanco Galindo, Esquina Calle Francisco Viedma, Zona Hipodromo."
8937,ATM: 748 Agencia Uyustus,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-16.495026861748677,-68.14413837495371,"Av. Buenos Aires Nro 555, casi esq. Av. Tumusla."
8933,Agencia UYUSTUS,Agencia,,800103999,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-16.495026861748677,-68.14413837495371,"Av. Buenos Aires N° 555, casi Esq. Av. Tumusla"
9471,Kiosko de Autoservicio Ag. Uyustus,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-16.4950348392647,-68.1442831838113,"Av. Buenos Aires N° 555, casi esq. Av. Tumusla"
5295,Kiosco Smart Miraflores,Kiosco dispensador de Tarjetas de Débito,Horario.SI,800103999,Tipo.ATM,SubTipo.KIOSCO,-16.50254877163866,-68.12075507393416,"Av. Busch esq., Calle Villa Lobos N° 1997, Zona Miraflores (Sala de Autoservicios)."
1,AGENCIA CIUDAD REAL,Santa Cruz,Horario.NO,(591-3) 317-3000,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-17.772537706420067,-63.20253813831761,"Av. Busch y 3er Anillo Int. Centro Comercial Casa Design Center, Local Nº 5 Bloque K."
9489,Kiosko de Autoservicio Ag. Ciudad Real,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-17.77261458622337,-63.20232269334983,"Av. Busch y 3er Anillo Interno, Local 5, bloque K, Centro Comercial Design Center"
9479,Kiosko de Autoservicio Ag. Ciudad Real II,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-17.7726514530415,-63.20247821509838,"Av. Busch y 3er Anillo Interno, Local 5, bloque K, Centro Comercial Design Center"
6141,ATM: 215 Edif. URANORTE,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.953497250368596,-67.10982799940815,"Av. Busch, Esq. Calle Campo Jordan, Edificio URANORTE"
102,ATM: 287 Sucursal La Paz,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-16.499170098320846,-68.13381856462262,Av. Camacho N 1372 (Zona Central)
9451,Kiosko de Autoservicio Sucursal La Paz,Kiosko de Autoservicio Sucursal La Paz,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO,-16.4990272410329,-68.133814331402,Av. Camacho N° 1372
3952,ATM: 294 Sucursal La Paz II,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-16.4992587,-68.1338492,"Av. Camacho N° 1372, Sala de Autoservicios de Sucursal La Paz"
9453,Kiosko de Autoservicio Sucursal La Paz II,Kiosko de Autoservicio,Horario.NO,3173000,Tipo.ATM,SubTipo.KIOSCO_S,-16.4990272410329,-68.133814331402,Av. Camacho N°1372
99,SUCURSAL LA PAZ,La Paz,Horario.NO,(591-2) 217-3000,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-16.49916053459392,-68.13384878850847,"Av. Camacho N°1372, Zona Central."
5918,ATM: 339 Victor Ustariz,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.397418768090006,-66.20003316682282,Av. Capitán Victor Ustáriz y Juan Pablo II.
8859,ATM: 134 Av. Cañoto - Euroenvios,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.7785658,-63.1887094,"Av. Cañoto Nº 476, casi esq. Calle México, 1er. Anillo, Frente a la Clínica Niño Jesús"
8624,ATM: 572 Centenario,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.7799297,-63.19128789999999,"Av. Centenario N° 115, entre Av. Cañoto y Av. 26 de Febrero"
6069,ATM: 906 Super La Familia,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-14.8276611111111,-64.9027861111111,"Av. Cipriano Barace, esq. Calle Gil Coimbra."
8474,ATM: 414 Hipermaxi Montero,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.3333648,-63.25551219999999,"Av. Circunvalación Andrés Ibañez, entre Av. Panamericana y Calle Roberto Paz, Hipermaxi Montero."
7235,ATM: 524 German Moreno,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.34451,-63.24769489999999,"Av. Circunvalación Este N° 544 entre Calles Amador Parada y Ezequiel Saucedo, Barrio 25 de Diciembre, Zona Mercado German Moreno."
7237,ATM: 525 Sur Montero,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.3520375,-63.2495436,"Av. Circunvalación Sur N° 764, entre Calles Warnes y 24 de Septiembre, Barrio San Ramón de la Víbora."
5609,ATM: 331 Tikillajta,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.358568427632957,-66.17331166151232,"Av. Circunvalación, esq. Calle Tikallajta N° 3717, Zona Mayorazgo"
5605,ATM: 329 Pacata,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.3732627383962,-66.1241268693667,"Av. Circunvalación, esq. Pedro Carrasco N° 125, Zona Pacata Baja, Municipio de Sacaba."
2,AGENCIA NORTE,Santa Cruz,Horario.NO,(591-3) 317-3000,Tipo.AGENCIA,SubTipo.AGENCIA_NORMAL,-17.75585425881337,-63.17784372230899,"Av. Cristo Redentor esq. Calle Monteniche, entre 3er y 4to. Anillo."
8705,ATM: 156 Hipermaxi Norte,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.759958460826294,-63.17836839632988,"Av. Cristo Redentor, 3er Anillo Interno, Supermercado Hipermaxi Norte"
1698,ATM: 412 Surtidor Rivero,Cajero Automático,Horario.SI,800-103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.762504579694912,-63.18064548309269,"Av. Cristo Redentor, Esq, Calle Medardo Chavez, entre 2do, y 3er, Anillo."
6414,ATM: 521 Sala Ferbo IV,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESPECIAL,-17.736286144353073,-63.170145434455385,"Av. Cristo Redentor, entre 5to. y 6to. Anillo, esq. Av. San Silvestre."
8807,ATM: 241 Hipermaxi Supercenter,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_ESTANDAR,-17.728234358203526,-63.16645382559484,"Av. Cristo Redentor, entre 6to. y 7mo. Anillo, Zona Norte, Supermercado Hipermaxi Supercenter"
5132,ATM: 460 Auto ATM Barrio Ferbo-II,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_L,-17.73626550064777,-63.170028742838916,"Av. Cristo Redentor, entre el 5to. y 6to. Anillo, esq. Av. San Silvestre, Barrio Ferbo de la Zona Norte."
5130,ATM: 459 Auto ATM Barrio Ferbo-I,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_L,-17.73626390394739,-63.17003008394342,"Av. Cristo Redentor, entre el 5to. y 6to. Anillo, esq. Av. San Silvestre, Barrio Ferbo de la Zona Norte."
5254,ATM: 461 Auto ATM Barrio Ferbo-III,Cajero Automático,Horario.SI,800103999,Tipo.ATM,SubTipo.ATM_L,-17.73627802293019,-63.17002876356392,"Av. Cristo Redentor, entre el 5to. y 6to. Anillo, esq. Av. San Silvestre, Barrio Ferbo de la Zona Norte."
4684,ATM: 454 Auto Atm Agencia Norte,Cajero Automático,Horario.SI,80010399,Tipo.ATM,SubTipo.ATM_L,-17.75577299080946,-63.17815451577454,"Av. Cristo Redentor, equina Calle Monteniche, entre 3er y 4to. Anillo."
6416,ATM: 522 Especial Sala Ferbo,Cajero Automático para Discapacitados,Horario.SI,800103999,Tipo.ATM,SubTipo.DISCAPACITADOS,-17.736292488835375,-63.1700960504013,"Av. Cristo Redentor, esq. Av. San Silvestre, entre 5to. y 6to. Anillo."
